order_id,client_id,product_id,product_category,order_price,order_timestamp,order_status,payment_method,shipping_method,shipping_cost
89409,04e9f653-65fc-4527-a61e-a6fe57fbf56e,P01097,Technology,2.19,2024-12-22 07:29:18,delivered,credit_card,standard,6.44
89410,b692349e-4b79-4715-b82f-b481f727ae6d,P00991,Personal Care,29.25,2024-12-22 06:17:00,delivered,debit_card,standard,6.53
89411,9edd9e43-15c9-4aa3-bcc6-4fdcd657b161,P00745,Household,11.05,2024-12-22 07:43:56,delivered,credit_card,standard,3.85
89412,3c02d69c-b0fc-41a0-afdd-88ad12dfa30d,P00302,Snacks,66.34,2024-12-22 19:34:54,delivered,credit_card,standard,4.49
89413,a81e565e-dec6-4f84-9c28-ffc4722a8119,P01254,Technology,83.56,2024-12-22 15:00:58,delivered,credit_card,standard,5.69
89414,70fb5755-7ca7-4072-ae04-f6ee73fd91df,P00814,Personal Care,81.69,2024-12-22 16:48:48,delivered,credit_card,standard,4.73
89415,d9fd0213-e645-485c-a10a-6b06793a7cad,P01045,Technology,70.81,2024-12-22 02:34:42,delivered,debit_card,standard,5.0
89417,e93a35d8-2d58-4ce6-8ad8-6e42c587686a,P00324,Snacks,52.55,2024-12-22 06:05:06,delivered,credit_card,standard,5.32
89419,d8c8f678-53aa-47f8-ac6d-dfc37dfbb3a3,P01004,Personal Care,68.28,2024-12-22 17:28:07,delivered,credit_card,standard,4.17
89420,73928880-37f8-417f-b34b-b899835e21ff,P00052,Beverages,22.5,2024-12-22 04:26:36,delivered,credit_card,standard,5.2
89421,69db5031-9494-4742-8ede-46905239a0d3,P00855,Personal Care,12.08,2024-12-22 16:00:22,delivered,credit_card,standard,5.26
89423,478705d6-7a06-470a-a116-8b177a34d8d0,P00084,Beverages,96.47,2024-12-22 21:13:08,delivered,bank_transfer,standard,5.19
89424,e9e4cbc4-730b-4827-9bd2-fb63fc34550d,P00791,Personal Care,69.91,2024-12-22 13:45:36,delivered,credit_card,standard,6.23
89425,c1cd835b-9b56-4532-90eb-7ab8637777d0,P00482,Snacks,28.44,2024-12-22 03:31:41,delivered,cash,standard,4.43
89428,b6c6d745-768d-4a44-8227-d692edb4cdfb,P00824,Personal Care,37.59,2024-12-22 10:42:50,delivered,bank_transfer,standard,5.28
89429,fc2fbcfc-4623-446f-a466-9e2e8a8059f3,P00871,Personal Care,91.08,2024-12-22 13:38:22,delivered,cash,express,9.23
89430,df078651-e44f-48c8-b18c-0c1e118a3429,P00883,Personal Care,57.68,2024-12-22 19:28:42,delivered,debit_card,standard,4.02
89431,5ac010fd-4de3-4791-b5ab-cef2439c153d,P00576,Household,40.19,2024-12-22 18:01:51,delivered,debit_card,express,10.19
89432,d5e64d46-3d9b-46df-b95c-003303c4dbd5,P00177,Beverages,73.16,2024-12-22 21:08:35,delivered,credit_card,standard,4.62
89433,c7f2096b-0d00-41c3-9ed2-892ab8f593d9,P01051,Technology,77.25,2024-12-22 10:00:21,delivered,cash,standard,4.06
89434,0399e39a-af52-46e8-8bbf-60dad89b511f,P00958,Personal Care,40.39,2024-12-22 00:23:33,delivered,credit_card,express,8.42
89435,9d134139-0f34-4d3a-9f5a-c10a470eced9,P01167,Technology,93.42,2024-12-22 00:30:41,delivered,paypal,pickup,0.0
89436,a6a76f02-5bc6-4b1a-9927-215ee488f04c,P00391,Snacks,54.67,2024-12-22 16:49:54,delivered,credit_card,express,11.61
89437,d6676eaa-3db2-4571-9cf4-7b0b86961b76,P00718,Household,99.76,2024-12-22 08:20:59,delivered,bank_transfer,express,8.76
89438,b4c8a38e-9a77-420d-93fd-7ef323c4b3fa,P00497,Snacks,19.71,2024-12-22 06:43:17,delivered,credit_card,standard,4.2
89439,bddb4e68-5ec7-4562-a99c-83cb280dd73a,P01108,Technology,32.91,2024-12-22 03:56:01,delivered,bank_transfer,standard,1.9
89440,517629cb-c651-4669-a72b-24847d94c1ec,P00265,Snacks,33.16,2024-12-22 19:19:28,delivered,bank_transfer,express,11.15
89441,5af26344-de82-4371-a586-85dd0b2ec509,P00032,Beverages,80.38,2024-12-22 04:07:31,delivered,credit_card,express,8.36
89444,56ff1ffb-ffaf-4042-a6fd-87e99503b8fb,P00003,Beverages,72.11,2024-12-22 13:37:29,delivered,credit_card,standard,5.11
89445,b1b13fe6-6fbe-4d0c-8512-088c2aa8321a,P00687,Household,26.52,2024-12-22 14:38:27,delivered,credit_card,standard,6.61
89446,0907c061-804c-495e-ada5-b94775deb988,P01015,Technology,55.2,2024-12-22 12:39:52,delivered,debit_card,express,8.8
89448,00ccd739-97e4-400f-87cd-10b376110780,P01215,Technology,43.42,2024-12-22 13:05:39,delivered,credit_card,standard,6.85
89451,34f4672b-c64b-404a-b7ba-ab32a9b8bd7e,P00112,Beverages,97.08,2024-12-22 05:58:59,delivered,cash,express,11.06
89453,3c02d69c-b0fc-41a0-afdd-88ad12dfa30d,P00433,Snacks,54.6,2024-12-22 08:51:38,delivered,debit_card,standard,4.48
89454,1a0dbb2a-fc78-48d4-bf56-735363060dc8,P00605,Household,19.09,2024-12-22 04:54:07,delivered,debit_card,standard,3.66
89455,99044592-0f9e-469f-a98b-fd5559b6e23a,P00446,Snacks,105.64,2024-12-22 02:06:03,delivered,paypal,pickup,0.0
89456,2d67d416-dc37-4ead-ab7b-4b62d8562a3c,P00622,Household,51.07,2024-12-22 05:59:05,delivered,credit_card,standard,5.14
89457,b573ad85-ce06-4e89-9b1c-95d305b4b7ae,P01069,Technology,59.06,2024-12-22 02:21:33,delivered,credit_card,standard,6.04
89458,c5775db8-0863-41b1-8a0a-09a1e6a90c03,P00490,Snacks,49.72,2024-12-22 22:37:06,delivered,credit_card,express,12.16
89459,3888ac80-c34b-4f63-a464-0151388719d5,P00919,Personal Care,83.02,2024-12-23 01:32:45,delivered,debit_card,express,7.51
89460,4458db6e-e1b6-4c7b-add0-79cefdf88c66,P00507,Household,88.19,2024-12-23 07:23:42,delivered,credit_card,express,8.49
89462,0befba6a-99be-4cbe-8b17-7a46890818d1,P01231,Technology,42.2,2024-12-23 13:20:57,delivered,debit_card,standard,7.0
89463,4775aa71-53c3-4906-881d-3f9dc9ea2dc9,P00511,Household,1.75,2024-12-23 08:42:57,delivered,credit_card,express,10.11
89464,17f4bc0f-5e6a-43a4-9950-fb889248f0ec,P01136,Technology,68.47,2024-12-23 06:05:15,delivered,debit_card,standard,5.24
89466,3888ac80-c34b-4f63-a464-0151388719d5,P00681,Household,76.33,2024-12-23 22:11:50,delivered,debit_card,standard,4.92
89468,478705d6-7a06-470a-a116-8b177a34d8d0,P01074,Technology,9.33,2024-12-23 08:45:58,delivered,credit_card,express,12.92
89472,0faada08-e56c-4162-8341-ae18a3b3e341,P00243,Beverages,42.29,2024-12-23 00:53:47,delivered,credit_card,standard,6.23
89473,a2e758c8-6aaa-44be-8249-56e082bccc57,P01228,Technology,93.8,2024-12-23 10:03:32,delivered,bank_transfer,standard,5.78
89474,28770266-6e58-4103-9371-e07afa8d50b5,P00451,Snacks,68.4,2024-12-23 20:43:29,delivered,credit_card,standard,5.84
89475,4f66de5e-aabb-48ea-9026-cbcc0800b936,P01206,Technology,100.1,2024-12-23 11:48:52,delivered,debit_card,standard,4.95
89477,14cff2df-614b-4957-b911-bfed6c5c3bb4,P01181,Technology,30.82,2024-12-23 05:33:22,delivered,paypal,pickup,0.0
89478,bc3b491d-2fcc-4cfd-99e8-bf2538b7bc39,P00375,Snacks,96.64,2024-12-23 18:11:32,delivered,debit_card,express,10.1
89479,4797d6e0-80c5-4064-8aa9-f50878d20954,P00525,Household,11.88,2024-12-23 10:35:52,delivered,debit_card,express,7.51
89480,ae5e4980-6a32-40db-b076-63fc5a64f7b2,P00329,Snacks,79.53,2024-12-23 14:28:42,delivered,bank_transfer,standard,6.5
89481,19fa15fa-818d-4303-923d-6b0581b60421,P00410,Snacks,52.38,2024-12-23 07:19:54,delivered,cash,standard,6.16
89482,0f188201-bb53-4a98-b091-5503e9d5240d,P00463,Snacks,23.84,2024-12-23 07:04:26,delivered,credit_card,standard,4.58
89483,327bb3d6-4683-4746-8d5f-26e45713d07f,P01114,Technology,67.81,2024-12-23 00:09:48,delivered,debit_card,standard,3.47
89485,e19e9ebb-4418-4109-9ea1-79bea47487f9,P01032,Technology,71.61,2024-12-23 19:14:15,delivered,credit_card,standard,6.43
89486,903055f9-1de8-4474-80b6-caecbfae66ef,P00068,Beverages,88.58,2024-12-23 05:00:43,delivered,debit_card,standard,5.44
89487,5d8002dd-eb87-4cfd-adbf-5936705ee200,P01234,Technology,70.73,2024-12-23 05:10:35,delivered,credit_card,standard,3.71
89488,984b2104-e184-4503-9937-8d624546b1f4,P00328,Snacks,94.48,2024-12-23 04:31:34,delivered,credit_card,standard,6.12
89489,48a1982b-c302-4d0e-8018-d0d565e7107d,P01254,Technology,80.36,2024-12-23 13:14:05,delivered,cash,standard,4.91
89490,d8688e32-7f27-4b3c-b4c8-0886c1f2cf45,P01196,Technology,66.9,2024-12-23 07:03:47,delivered,debit_card,express,12.13
89491,bc6297f5-ea7b-4174-bdb5-7817e38f1868,P01138,Technology,31.19,2024-12-23 02:13:32,delivered,paypal,standard,3.64
89492,798873b4-938c-436d-b9ab-12abde2d609d,P00934,Personal Care,19.06,2024-12-23 17:01:34,delivered,debit_card,standard,4.78
89493,9cc48bda-c006-4b7d-bab5-c1fe40ff29e8,P00283,Snacks,94.83,2024-12-23 20:59:41,delivered,paypal,standard,3.91
89494,0c08eaa6-2c21-48d1-9afb-aab08f5adb5e,P00327,Snacks,30.6,2024-12-23 08:11:58,delivered,credit_card,standard,5.6
89496,a93b3537-8919-4cfa-b11c-989a6728f79e,P00693,Household,12.52,2024-12-23 12:41:57,delivered,bank_transfer,express,7.72
89499,253f3e31-01e2-415c-acbd-d44271a3b02d,P00166,Beverages,34.7,2024-12-23 05:26:13,delivered,debit_card,standard,5.18
89500,2250d408-5531-44a4-94c1-f0f2a91764ed,P00552,Household,94.18,2024-12-23 12:43:04,delivered,debit_card,pickup,0.0
89501,5d5ea4cf-8628-4674-bfb7-7d9aa6816c38,P01171,Technology,68.24,2024-12-23 11:03:15,delivered,debit_card,standard,5.09
89502,00a1256b-f28b-4b33-8207-0095d696dbdf,P00030,Beverages,43.78,2024-12-23 19:34:03,delivered,credit_card,standard,5.56
89503,bf486527-8182-490e-9e10-c79232c6b0c9,P01056,Technology,86.07,2024-12-23 00:43:07,delivered,cash,standard,3.47
89504,eaf925ab-9c78-4315-a048-a1231c9fe064,P00665,Household,95.66,2024-12-23 08:16:14,delivered,credit_card,standard,6.25
89505,01d7387c-f5dd-476c-b7b1-547d88b466d0,P00495,Snacks,100.04,2024-12-23 05:58:53,delivered,credit_card,standard,6.26
89506,5368255e-52a3-4900-86ed-378310380a72,P01097,Technology,2.27,2024-12-23 14:43:59,delivered,credit_card,standard,3.14
89508,fb85c593-04af-4927-bae5-bf66c7d47dfa,P00579,Household,55.91,2024-12-23 00:21:49,delivered,cash,standard,5.62
89509,fac514a8-4f06-4021-abfd-5014b4ef131d,P00083,Beverages,44.16,2024-12-23 12:16:51,delivered,paypal,standard,5.85
89511,9d57323d-84b4-46cd-af39-5d82ef8be3d5,P00189,Beverages,72.86,2024-12-23 12:13:53,delivered,credit_card,standard,5.46
89512,cddc4aa3-6f20-4625-99b6-067611583863,P01096,Technology,44.34,2024-12-23 06:57:47,delivered,bank_transfer,standard,5.62
89513,6b914ad1-08d8-40ca-93d2-2fa0e96e108f,P00179,Beverages,88.23,2024-12-23 11:31:03,delivered,credit_card,standard,6.43
89514,0fdb5013-9b0b-4830-a854-fe55bfc8e862,P00001,Beverages,35.67,2024-12-23 19:04:50,delivered,bank_transfer,standard,3.08
89515,92982183-9c1f-4bc7-9fd4-db94b97dcc47,P00001,Beverages,39.64,2024-12-23 07:00:05,delivered,debit_card,standard,6.05
89518,9b182a2f-453f-4fa0-ba7e-5fd1759f12a0,P00166,Beverages,32.36,2024-12-23 04:44:31,delivered,credit_card,standard,2.85
89520,5ac010fd-4de3-4791-b5ab-cef2439c153d,P00499,Snacks,73.62,2024-12-23 11:13:23,delivered,credit_card,standard,4.02
89522,79f0eb7e-5495-4983-ab02-5d166cc18bc4,P00984,Personal Care,49.45,2024-12-23 23:00:39,delivered,debit_card,standard,4.91
89523,49305ea0-41fa-4c75-8d80-6216c476a3a6,P01000,Personal Care,35.88,2024-12-23 11:34:29,delivered,credit_card,standard,3.46
89524,e058b216-2773-4ba4-b34d-ba1b00ad9323,P01022,Technology,90.09,2024-12-23 17:23:15,delivered,bank_transfer,standard,4.3
89525,373bed6d-252e-4485-9b7a-81b9fab851ef,P00574,Household,57.7,2024-12-23 00:46:38,delivered,credit_card,standard,5.68
89527,a8f99d28-5d47-48ce-a7b5-50f80a5cebb3,P00684,Household,59.4,2024-12-23 09:59:52,delivered,credit_card,standard,5.18
89528,803bb81b-6f7c-4dbc-8368-b4ac6dd7536e,P00907,Personal Care,2.24,2024-12-23 11:05:47,delivered,credit_card,standard,4.6
89529,373bed6d-252e-4485-9b7a-81b9fab851ef,P00402,Snacks,23.98,2024-12-23 13:31:48,delivered,paypal,standard,5.29
89530,35338a2b-1c1d-4722-87e8-bc5f28d79b99,P00881,Personal Care,93.37,2024-12-23 09:40:37,delivered,cash,standard,5.67
89531,651f9f2e-856d-4de3-bcee-d3e49a6aca75,P00331,Snacks,55.74,2024-12-23 14:35:47,delivered,paypal,express,9.87
89532,1a2d4266-60c1-469e-8f74-c726d5c837bc,P00090,Beverages,98.06,2024-12-23 20:01:23,delivered,cash,standard,4.56
89533,0f5439df-3c5d-4444-bfa6-88a928c99f1f,P01204,Technology,75.55,2024-12-23 21:02:55,delivered,paypal,standard,3.65
89534,e3cc64d5-037b-410e-9a4b-5a2a6f85c21b,P00927,Personal Care,65.78,2024-12-23 10:31:57,delivered,debit_card,standard,5.58
89535,4aef11f0-636f-4e0b-9a0e-0cd01f64af19,P00555,Household,31.13,2024-12-23 02:54:49,delivered,cash,standard,4.77
89536,858ae513-27b2-4864-b5c1-b644c9a9d434,P00228,Beverages,32.59,2024-12-23 14:09:13,delivered,cash,pickup,0.0
89537,ad1fc145-e789-4a1c-9271-36c00b768ec3,P00142,Beverages,63.93,2024-12-23 18:26:08,delivered,debit_card,standard,6.1
89538,c7f2096b-0d00-41c3-9ed2-892ab8f593d9,P01047,Technology,42.95,2024-12-23 11:15:23,delivered,debit_card,standard,5.82
89539,34ebd1ea-2726-42a8-84e9-44d49cbf0812,P00010,Beverages,66.64,2024-12-23 06:13:21,delivered,credit_card,express,7.16
89543,85972c45-daa6-4e7d-8646-e5c4cc96c4b1,P00886,Personal Care,47.43,2024-12-23 05:32:22,delivered,cash,standard,5.18
89544,f94053e0-9486-4ce9-8f13-f967c8b483a1,P01146,Technology,10.24,2024-12-23 01:15:43,delivered,credit_card,standard,5.04
89546,da6f18b3-8372-4bad-9e55-cde7b2805fa2,P00318,Snacks,76.8,2024-12-23 10:02:38,delivered,credit_card,standard,6.81
89547,094b3b20-d038-43fe-8fb1-ec2259852b2e,P01228,Technology,96.58,2024-12-23 07:16:35,delivered,bank_transfer,standard,6.42
89548,d3f1f41e-8e40-49ce-a644-f3225071a30e,P00043,Beverages,82.0,2024-12-23 02:58:34,delivered,bank_transfer,express,12.56
89549,b2db0afc-1446-40af-b798-73b201247fb9,P00595,Household,59.45,2024-12-23 18:21:32,delivered,credit_card,express,8.7
89550,8e74999a-4a10-4077-a6e8-2ae2e1a65fe3,P00605,Household,20.17,2024-12-23 06:18:27,delivered,debit_card,standard,5.41
89551,2ffd29dd-ecd5-4b6c-88cb-702722b5280c,P01234,Technology,78.2,2024-12-23 07:31:50,delivered,debit_card,standard,6.23
89552,c8c925c0-b120-404a-bc46-b943bf96a2e9,P00222,Beverages,19.95,2024-12-23 14:03:59,delivered,bank_transfer,standard,6.69
89553,cf3a5e92-9710-4ab7-98f1-09f99e9d4aa5,P00423,Snacks,7.48,2024-12-23 04:09:58,delivered,bank_transfer,standard,3.31
89555,e4f7d752-453f-4ed5-b68b-d8e9c11066bf,P00361,Snacks,24.57,2024-12-23 21:18:19,delivered,credit_card,express,7.8
89556,976ddc9e-4f5e-40dc-905e-3357abae7050,P00024,Beverages,36.22,2024-12-23 00:03:53,delivered,paypal,standard,4.86
89557,6766244e-80e2-451a-b438-09b7216884fd,P00229,Beverages,26.17,2024-12-23 08:33:52,delivered,credit_card,standard,5.48
89558,6ad7ec68-56ce-4c83-b10a-a7abd396d313,P00146,Beverages,99.95,2024-12-23 06:36:33,delivered,debit_card,express,10.59
89559,478705d6-7a06-470a-a116-8b177a34d8d0,P01159,Technology,27.49,2024-12-23 16:14:05,delivered,cash,express,10.61
89560,d28ba962-bd74-46f4-b9c7-61c3867d9841,P01044,Technology,82.32,2024-12-23 18:19:18,delivered,cash,pickup,0.0
89562,f8aac1c2-09f1-4c24-92fe-9db55491cb9b,P00487,Snacks,24.43,2024-12-23 21:14:44,delivered,credit_card,standard,5.21
89563,905056f0-41ed-4192-be2d-986b94eed646,P01064,Technology,49.6,2024-12-23 13:05:25,delivered,credit_card,express,9.32
89564,cd23c697-d00b-4893-9a7e-b92932e23739,P01009,Technology,14.99,2024-12-23 06:06:42,delivered,cash,express,11.41
89565,24a92ef4-1755-46e3-bac1-9392428645cc,P00488,Snacks,50.44,2024-12-23 22:50:25,delivered,cash,pickup,0.0
89566,98c66015-debe-4ffb-aa6c-d952d493de68,P01151,Technology,70.02,2024-12-23 23:57:26,delivered,bank_transfer,pickup,0.0
89567,e443cdad-07c6-4bd3-8ea6-a856d7a0472f,P01031,Technology,84.0,2024-12-23 13:44:09,delivered,credit_card,standard,4.45
89568,94bdeb3c-3f02-47c2-a1f8-69048e64fe06,P00401,Snacks,23.36,2024-12-23 23:59:53,delivered,credit_card,standard,5.47
89569,cb5eac63-e156-4f5d-bf75-9d34aea5f0ce,P00296,Snacks,33.77,2024-12-23 04:17:11,failed,debit_card,standard,5.49
89571,0911156c-bab9-47a7-b25e-89fb2ea2e575,P00844,Personal Care,22.85,2024-12-23 20:43:24,delivered,credit_card,standard,4.84
89572,0245027e-aab5-48e6-8e73-7decab452599,P01248,Technology,51.32,2024-12-23 15:56:01,delivered,credit_card,standard,4.12
89573,f3325909-d559-46ad-b5a4-6a5f2a8c1401,P00614,Household,74.49,2024-12-23 03:52:08,delivered,paypal,express,11.66
89574,e4503490-346e-4098-8178-0c445fd75e60,P00779,Personal Care,56.85,2024-12-23 01:33:06,delivered,cash,standard,4.17
89575,55be94a7-8896-4920-863d-f128daf591bc,P01017,Technology,67.83,2024-12-23 17:21:23,delivered,credit_card,standard,3.47
89576,5d2cb861-629b-4c60-a7cb-9a6f5020ae91,P00901,Personal Care,31.29,2024-12-23 03:55:25,delivered,paypal,express,9.86
89577,4249c17d-9eaa-4018-8346-119a753a95c6,P00417,Snacks,16.49,2024-12-23 11:41:47,delivered,debit_card,standard,7.26
89579,c4754fb2-d353-4733-9c1e-f7775daeee10,P00975,Personal Care,97.79,2024-12-23 03:19:44,delivered,debit_card,standard,4.78
89580,42bf02c7-0dd4-497a-90b1-f54941d50773,P00649,Household,36.26,2024-12-23 11:20:16,delivered,cash,standard,4.65
89581,fbae3fde-4b13-4061-b771-c7991f9cb36a,P00883,Personal Care,70.8,2024-12-23 06:29:55,delivered,paypal,standard,3.25
89583,0cf5cfe8-caad-45c7-8f5b-b6fd31d347e9,P01225,Technology,92.41,2024-12-23 07:52:10,delivered,credit_card,express,7.95
89585,79ed4f9a-8b50-498e-8499-25512cd0a1af,P00303,Snacks,31.06,2024-12-23 05:25:22,delivered,credit_card,standard,5.41
89586,c30640a7-9e7e-47c6-ad90-9e38a3aa66d4,P00688,Household,2.64,2024-12-23 20:08:38,delivered,cash,standard,4.65
89588,5cd4524c-4435-4035-950c-6167045cff5f,P00727,Household,43.35,2024-12-23 10:26:52,delivered,debit_card,standard,4.76
89589,ad649c09-c5bc-4ac5-8c2f-1a44efb8f346,P00572,Household,93.37,2024-12-23 12:37:12,delivered,debit_card,express,10.87
89590,5d1b96e1-8454-4b48-ae2b-bc770ee5b570,P00150,Beverages,59.3,2024-12-23 19:42:17,delivered,bank_transfer,standard,5.15
89591,87dcc63e-4009-439b-8d8e-02b0f4410c6d,P00331,Snacks,53.96,2024-12-23 23:54:19,delivered,cash,pickup,0.0
89592,f0f35f2d-0055-4ad7-8dc3-f36d65c1245f,P01133,Technology,23.54,2024-12-23 13:28:58,delivered,debit_card,express,9.98
89593,495de39a-ea5e-4d60-a2bd-97fc23f61ea5,P00999,Personal Care,1.92,2024-12-23 12:51:11,delivered,credit_card,pickup,0.0
89594,fb6c32ef-39c6-4c93-97f7-c654f869cd08,P00271,Snacks,38.05,2024-12-23 01:01:27,delivered,credit_card,standard,3.4
89596,dc85362f-4c64-4e37-ae89-d401d8370537,P00901,Personal Care,34.57,2024-12-23 19:32:01,delivered,credit_card,standard,3.67
89597,66ab93b0-eb5d-4f39-8e85-53dd68857053,P00480,Snacks,72.93,2024-12-23 14:08:07,delivered,paypal,express,8.08
89599,b982911d-1bf2-4115-aeb1-851cc8c509fa,P00310,Snacks,80.8,2024-12-23 20:56:10,delivered,debit_card,standard,4.93
89600,e9b8d799-45a2-4388-a99a-15d201dcd38e,P01117,Technology,78.76,2024-12-23 13:17:51,delivered,credit_card,standard,4.26
89601,91e715b9-6ac9-4864-ab35-9905180f4b98,P00073,Beverages,17.13,2024-12-23 19:09:44,delivered,cash,express,9.8
89602,73851a0a-85b4-47c0-ad3d-e0a9b6d8504c,P00297,Snacks,50.43,2024-12-23 02:28:48,delivered,credit_card,standard,4.17
89604,0bdeb364-2caf-4b7e-bf6f-0a3647e68a05,P00851,Personal Care,14.75,2024-12-23 09:43:36,delivered,paypal,express,7.78
89605,1607c8cd-034b-494f-9c0a-467e4ef69d75,P00479,Snacks,17.79,2024-12-23 20:03:34,delivered,debit_card,pickup,0.0
89606,b4ee4450-9aeb-4ef1-a9b8-59d9d2b77620,P00453,Snacks,68.52,2024-12-23 09:19:56,delivered,credit_card,standard,5.12
89607,f2f46b96-3a9e-4b8e-8efc-d63c724256d9,P01076,Technology,10.64,2024-12-23 23:23:30,delivered,debit_card,pickup,0.0
89608,fe28dddd-7e40-4476-afd7-4f74c73d140b,P01137,Technology,14.76,2024-12-23 21:13:51,delivered,credit_card,standard,4.74
89609,faf87e45-65d7-4910-ae33-0e06184a0ea3,P00674,Household,59.15,2024-12-23 01:16:26,delivered,credit_card,standard,3.27
89610,d9542755-ad8a-490d-8ef2-38194ff2a8c7,P01181,Technology,30.53,2024-12-23 21:28:21,delivered,credit_card,express,9.15
89611,fbae3fde-4b13-4061-b771-c7991f9cb36a,P00506,Household,66.31,2024-12-23 10:52:49,delivered,cash,express,5.66
89612,e6fad348-7c70-4795-963b-79c26ccdcdd8,P00942,Personal Care,35.85,2024-12-23 14:05:36,delivered,credit_card,standard,5.9
89613,693eead6-4e6d-43a9-98ae-51aafa555df2,P01191,Technology,87.82,2024-12-23 17:56:46,delivered,paypal,express,10.53
89614,ea2395dd-5cf0-4bea-995f-95780078cbbe,P00703,Household,23.1,2024-12-23 00:22:41,delivered,paypal,standard,4.83
89615,d41a0c8c-2d0c-46ef-bdc3-09eebfbedaee,P01226,Technology,87.88,2024-12-23 15:48:10,delivered,cash,standard,4.66
89616,b1e78389-6709-4d16-90b6-333248a7442b,P01179,Technology,65.43,2024-12-23 23:51:11,delivered,bank_transfer,standard,5.34
89617,db3c2c56-7677-47a9-ab31-771e6b809aca,P01011,Technology,47.64,2024-12-23 04:27:17,delivered,debit_card,standard,5.44
89618,eb43fcc7-c852-444d-9021-719056567785,P00804,Personal Care,93.12,2024-12-23 03:40:49,delivered,debit_card,standard,5.37
89619,e5078cfc-857b-4c49-9d97-8a81e38d436e,P00121,Beverages,8.6,2024-12-23 13:56:34,delivered,credit_card,standard,3.87
89620,8f5c480b-3858-4654-8db4-78971efba45c,P00447,Snacks,4.23,2024-12-23 16:53:28,delivered,debit_card,standard,4.96
89622,468928bf-952e-44c2-91f7-158c6eb8a280,P01094,Technology,94.1,2024-12-23 13:31:51,delivered,debit_card,standard,3.1
89624,95b053ad-e526-4c15-9948-ec5cdb6bebdf,P01100,Technology,85.55,2024-12-23 01:20:58,delivered,debit_card,standard,4.63
89625,7b9627f8-08e5-4e27-8a15-5a263a574f4e,P00367,Snacks,52.53,2024-12-23 03:00:40,delivered,credit_card,standard,6.77
89626,478705d6-7a06-470a-a116-8b177a34d8d0,P00084,Beverages,91.15,2024-12-23 01:06:07,delivered,debit_card,pickup,0.0
89627,55a8fdb6-d59f-4670-9ff5-a55edb2cb2aa,P00728,Household,62.46,2024-12-23 04:21:02,delivered,debit_card,standard,6.63
89629,94816b7b-7a44-4964-bf0f-8b0dd833daa7,P00334,Snacks,63.7,2024-12-24 14:18:12,delivered,cash,standard,4.95
89630,126e2162-7e35-4640-b712-040aed261e59,P00447,Snacks,4.28,2024-12-24 10:54:53,delivered,credit_card,standard,2.64
89631,dbffceb0-9897-48e3-adff-062d880e1039,P00439,Snacks,86.2,2024-12-24 13:17:52,delivered,credit_card,standard,6.08
89633,a04ef39b-ca0b-4c81-a886-643b4a7daa49,P01021,Technology,29.58,2024-12-24 06:37:31,delivered,cash,standard,4.64
89634,925848ee-5a87-41d2-a975-a438881ac451,P01094,Technology,96.61,2024-12-24 11:47:24,delivered,debit_card,express,10.18
89635,fbae3fde-4b13-4061-b771-c7991f9cb36a,P00204,Beverages,79.03,2024-12-24 06:35:54,delivered,credit_card,standard,4.07
89636,75660cdb-4333-445f-9744-9d30e5661835,P01214,Technology,94.41,2024-12-24 01:47:34,delivered,cash,standard,5.89
89637,e4f7d752-453f-4ed5-b68b-d8e9c11066bf,P01013,Technology,4.22,2024-12-24 08:00:54,delivered,debit_card,standard,5.07
89638,79c146d9-7180-4270-9d4e-656224d4deaf,P00292,Snacks,6.24,2024-12-24 14:13:28,delivered,debit_card,pickup,0.0
89639,f94053e0-9486-4ce9-8f13-f967c8b483a1,P00354,Snacks,35.04,2024-12-24 01:12:06,delivered,credit_card,standard,5.16
89640,b573ad85-ce06-4e89-9b1c-95d305b4b7ae,P01035,Technology,27.33,2024-12-24 11:24:04,delivered,credit_card,standard,3.65
89641,26b7f88e-c5f5-4f46-b34f-f379cc07b461,P00457,Snacks,38.8,2024-12-24 13:45:19,delivered,credit_card,standard,5.35
89642,7ebf3754-3d7e-43fd-8e19-0f704ab6bae8,P01210,Technology,56.17,2024-12-24 09:41:30,delivered,paypal,express,11.66
89643,fd877aff-fb98-4e4c-8c15-423b5804753b,P00459,Snacks,77.72,2024-12-24 11:56:44,delivered,credit_card,standard,8.31
89644,41261943-9ce1-4847-966a-8b4820f51106,P00395,Snacks,47.09,2024-12-24 01:54:40,delivered,credit_card,standard,5.46
89645,9a30429f-5102-4e6d-a4c4-806ba75337d8,P00007,Beverages,83.78,2024-12-24 18:34:37,delivered,credit_card,standard,4.61
89646,7c1fa6c8-576a-4342-ae7e-3d0dce7bc20b,P00196,Beverages,88.71,2024-12-24 08:51:14,delivered,bank_transfer,standard,4.33
89647,804933b5-4578-48a8-99bf-fc11f1ecca66,P00006,Beverages,83.74,2024-12-24 02:41:01,delivered,debit_card,express,8.73
89648,94816b7b-7a44-4964-bf0f-8b0dd833daa7,P00817,Personal Care,13.51,2024-12-24 10:09:09,delivered,cash,standard,4.16
89649,e885407d-fbcf-48d6-a377-18b6d326dd03,P00529,Household,32.66,2024-12-24 10:39:55,delivered,debit_card,express,11.49
89650,541e2ace-15b7-4f16-88e6-61661841e1c4,P00439,Snacks,82.99,2024-12-24 05:18:06,delivered,debit_card,pickup,0.0
